contact,month,day_of_week,duration
cellular,jul,wed,161
cellular,jul,wed,130
cellular,jul,wed,136
cellular,jul,wed,145
cellular,jul,wed,80
cellular,jul,wed,108
cellular,jul,wed,532
telephone,jul,wed,145
cellular,jul,wed,91
cellular,jul,wed,124
cellular,jul,wed,279
cellular,jul,wed,143
cellular,jul,wed,98
cellular,jul,wed,178
cellular,jul,wed,103
cellular,jul,wed,71
cellular,jul,wed,90
cellular,jul,wed,144
cellular,jul,wed,332
telephone,jul,wed,693
cellular,jul,wed,225
cellular,jul,wed,289
telephone,jul,wed,224
cellular,jul,wed,224
cellular,jul,wed,118
cellular,jul,wed,362
cellular,jul,wed,125
telephone,jul,wed,672
cellular,jul,wed,124
cellular,jul,wed,219
cellular,jul,wed,192
cellular,jul,wed,160
cellular,jul,wed,77
cellular,jul,wed,360
cellular,jul,wed,173
cellular,jul,wed,94
cellular,jul,wed,102
cellular,jul,wed,172
cellular,jul,wed,176
cellular,jul,wed,74
cellular,jul,wed,378
cellular,jul,wed,70
cellular,jul,wed,294
telephone,jul,wed,183
cellular,jul,wed,728
cellular,jul,wed,643
cellular,jul,wed,111
cellular,jul,wed,131
cellular,jul,wed,203
cellular,jul,wed,108
cellular,jul,wed,1317
cellular,jul,wed,313
cellular,jul,wed,364
cellular,jul,wed,171
cellular,jul,wed,290
cellular,jul,wed,659
cellular,jul,wed,77
cellular,jul,wed,140
cellular,jul,wed,83
cellular,jul,wed,87
cellular,jul,wed,176
cellular,jul,wed,736
cellular,jul,wed,458
cellular,jul,wed,384
cellular,jul,wed,174
telephone,jul,wed,161
cellular,jul,wed,295
cellular,jul,wed,312
cellular,jul,wed,90
telephone,jul,wed,206
telephone,jul,wed,304
telephone,jul,wed,49
cellular,jul,wed,181
telephone,jul,wed,106
cellular,jul,wed,601
cellular,jul,wed,113
cellular,jul,wed,219
cellular,jul,wed,208
cellular,jul,wed,359
cellular,jul,wed,388
cellular,jul,wed,397
cellular,jul,wed,431
cellular,jul,wed,71
cellular,jul,wed,480
cellular,jul,wed,218
cellular,jul,wed,676
telephone,jul,wed,74
cellular,jul,wed,240
telephone,jul,wed,292
telephone,jul,wed,83
cellular,jul,wed,391
telephone,jul,wed,271
cellular,jul,wed,131
telephone,jul,wed,233
cellular,jul,wed,293
cellular,jul,wed,391
cellular,jul,wed,432
cellular,jul,wed,411
cellular,jul,wed,208
cellular,jul,wed,61
cellular,jul,wed,359
cellular,jul,wed,197
cellular,jul,wed,530
cellular,jul,wed,156
telephone,jul,wed,399
cellular,jul,wed,328
telephone,jul,wed,446
cellular,jul,wed,266
cellular,jul,wed,211
cellular,jul,wed,263
cellular,jul,wed,226
cellular,jul,wed,364
cellular,jul,wed,231
telephone,jul,wed,60
cellular,jul,wed,171
cellular,jul,wed,243
telephone,jul,wed,137
cellular,jul,wed,593
cellular,jul,wed,156
telephone,jul,wed,246
cellular,jul,wed,445
telephone,jul,wed,337
cellular,jul,wed,1014
cellular,jul,wed,399
telephone,jul,wed,85
telephone,jul,wed,19
cellular,jul,wed,173
telephone,jul,wed,10
telephone,jul,wed,17
cellular,jul,wed,1290
telephone,jul,wed,297
cellular,jul,wed,281
telephone,jul,wed,193
telephone,jul,wed,76
cellular,jul,wed,128
telephone,jul,wed,73
telephone,jul,wed,39
telephone,jul,wed,300
telephone,jul,wed,16
telephone,jul,wed,20
cellular,jul,wed,115
cellular,jul,wed,90
cellular,jul,wed,607
telephone,jul,wed,236
cellular,jul,wed,150
telephone,jul,wed,56
cellular,jul,wed,799
telephone,jul,wed,372
cellular,jul,wed,1439
telephone,jul,wed,120
telephone,jul,wed,119
cellular,jul,wed,919
telephone,jul,wed,130
cellular,jul,wed,227
cellular,jul,wed,497
cellular,jul,wed,170
cellular,jul,wed,89
cellular,jul,wed,185
cellular,jul,wed,630
telephone,jul,wed,139
cellular,jul,wed,196
cellular,jul,wed,134
cellular,jul,wed,1426
cellular,jul,thu,121
cellular,jul,thu,307
cellular,jul,thu,75
cellular,jul,thu,151
cellular,jul,thu,143
telephone,jul,thu,317
cellular,jul,thu,668
cellular,jul,thu,168
cellular,jul,thu,122
cellular,jul,thu,67
cellular,jul,thu,496
cellular,jul,thu,315
telephone,jul,thu,29
cellular,jul,thu,123
cellular,jul,thu,214
cellular,jul,thu,181
cellular,jul,thu,347
cellular,jul,thu,88
cellular,jul,thu,141
cellular,jul,thu,305
cellular,jul,thu,111
cellular,jul,thu,241
cellular,jul,thu,901
cellular,jul,thu,185
cellular,jul,thu,235
cellular,jul,thu,144
cellular,jul,thu,75
cellular,jul,thu,266
cellular,jul,thu,121
cellular,jul,thu,162
cellular,jul,thu,192
cellular,jul,thu,124
cellular,jul,thu,560
cellular,jul,thu,108
cellular,jul,thu,93
cellular,jul,thu,196
cellular,jul,thu,1019
cellular,jul,thu,165
telephone,jul,thu,140
telephone,jul,thu,73
cellular,jul,thu,211
cellular,jul,thu,156
cellular,jul,thu,119
telephone,jul,thu,30
cellular,jul,thu,402
cellular,jul,thu,132
cellular,jul,thu,1065
cellular,jul,thu,371
cellular,jul,thu,226
cellular,jul,thu,105
cellular,jul,thu,194
cellular,jul,thu,218
cellular,jul,thu,158
cellular,jul,thu,209
cellular,jul,thu,168
cellular,jul,thu,387
cellular,jul,thu,68
cellular,jul,thu,217
cellular,jul,thu,183
cellular,jul,thu,854
cellular,jul,thu,129
cellular,jul,thu,121
cellular,jul,thu,41
cellular,jul,thu,160
cellular,jul,thu,89
cellular,jul,thu,105
cellular,jul,thu,76
cellular,jul,thu,192
cellular,jul,thu,272
telephone,jul,thu,364
cellular,jul,thu,255
cellular,jul,thu,624
cellular,jul,thu,128
cellular,jul,thu,250
cellular,jul,thu,51
telephone,jul,thu,75
cellular,jul,thu,384
cellular,jul,thu,268
cellular,jul,thu,165
cellular,jul,thu,863
cellular,jul,thu,42
cellular,jul,thu,181
cellular,jul,thu,234
telephone,jul,thu,121
cellular,jul,thu,190
cellular,jul,thu,298
cellular,jul,thu,356
cellular,jul,thu,783
cellular,jul,thu,165
cellular,jul,thu,228
cellular,jul,thu,104
cellular,jul,thu,1102
cellular,jul,thu,441
cellular,jul,thu,370
cellular,jul,thu,489
cellular,jul,thu,103
cellular,jul,thu,67
cellular,jul,thu,277
cellular,jul,thu,154
cellular,jul,thu,144
cellular,jul,thu,633
cellular,jul,thu,214
cellular,jul,thu,176
telephone,jul,thu,106
cellular,jul,thu,37
cellular,jul,thu,793
cellular,jul,thu,473
cellular,jul,thu,140
cellular,jul,thu,964
cellular,jul,thu,503
cellular,jul,thu,439
cellular,jul,thu,71
cellular,jul,thu,174
cellular,jul,thu,804
cellular,jul,thu,347
cellular,jul,thu,642
cellular,jul,thu,103
cellular,jul,thu,58
cellular,jul,thu,660
cellular,jul,thu,221
cellular,jul,thu,329
cellular,jul,thu,187
telephone,jul,thu,39
cellular,jul,thu,982
cellular,jul,thu,324
cellular,jul,thu,171
cellular,jul,thu,149
cellular,jul,thu,147
cellular,jul,thu,45
cellular,jul,thu,224
cellular,jul,thu,165
cellular,jul,thu,150
cellular,jul,thu,117
cellular,jul,thu,95
cellular,jul,thu,349
cellular,jul,thu,96
cellular,jul,thu,292
cellular,jul,thu,792
cellular,jul,thu,100
cellular,jul,thu,369
cellular,jul,thu,184
cellular,jul,thu,285
cellular,jul,thu,418
telephone,jul,thu,532
cellular,jul,thu,467
telephone,jul,thu,38
cellular,jul,thu,220
cellular,jul,thu,330
cellular,jul,thu,584
cellular,jul,thu,185
cellular,jul,thu,613
cellular,jul,thu,152
cellular,jul,thu,542
cellular,jul,thu,210
cellular,jul,thu,120
cellular,jul,thu,880
cellular,jul,thu,122
cellular,jul,thu,132
cellular,jul,thu,108
cellular,jul,thu,481
cellular,jul,thu,815
cellular,jul,thu,80
cellular,jul,thu,212
cellular,jul,thu,143
cellular,jul,thu,160
cellular,jul,thu,279
cellular,jul,thu,154
cellular,jul,thu,68
cellular,jul,thu,182
telephone,jul,thu,123
telephone,jul,thu,185
cellular,jul,thu,136
cellular,jul,thu,173
cellular,jul,thu,259
cellular,jul,thu,157
cellular,jul,thu,277
cellular,jul,thu,506
cellular,jul,thu,66
cellular,jul,thu,421
cellular,jul,thu,301
cellular,jul,thu,742
cellular,jul,thu,188
cellular,jul,thu,123
cellular,jul,thu,633
cellular,jul,thu,288
cellular,jul,thu,111
cellular,jul,thu,133
cellular,jul,thu,268
cellular,jul,thu,262
cellular,jul,thu,307
cellular,jul,thu,58
cellular,jul,thu,446
cellular,jul,thu,252
cellular,jul,thu,356
cellular,jul,thu,102
cellular,jul,thu,151
cellular,jul,thu,143
cellular,jul,thu,133
cellular,jul,thu,466
cellular,jul,thu,226
cellular,jul,thu,380
cellular,jul,thu,358
cellular,jul,thu,209
cellular,jul,thu,114
cellular,jul,thu,207
telephone,jul,thu,139
cellular,jul,thu,421
cellular,jul,thu,112
cellular,jul,thu,165
cellular,jul,thu,323
cellular,jul,thu,400
cellular,jul,thu,428
cellular,jul,thu,313
cellular,jul,thu,720
cellular,jul,thu,328
cellular,jul,thu,361
telephone,jul,thu,45
cellular,jul,thu,85
telephone,jul,thu,645
telephone,jul,thu,73
cellular,jul,thu,486
telephone,jul,thu,180
telephone,jul,thu,83
telephone,jul,thu,123
cellular,jul,thu,190
telephone,jul,thu,82
telephone,jul,thu,445
cellular,jul,thu,81
cellular,jul,thu,771
cellular,jul,thu,161
telephone,jul,thu,245
telephone,jul,thu,45
cellular,jul,thu,228
cellular,jul,thu,627
cellular,jul,thu,293
telephone,jul,thu,92
cellular,jul,thu,244
cellular,jul,thu,1341
cellular,jul,thu,634
cellular,jul,thu,363
cellular,jul,thu,144
cellular,jul,thu,148
cellular,jul,thu,197
cellular,jul,thu,604
cellular,jul,thu,270
cellular,jul,thu,210
cellular,jul,thu,269
cellular,jul,thu,446
cellular,jul,thu,71
cellular,jul,thu,121
telephone,jul,thu,310
cellular,jul,thu,155
cellular,jul,thu,189
cellular,jul,thu,573
cellular,jul,thu,476
cellular,jul,thu,829
telephone,jul,thu,136
cellular,jul,thu,360
telephone,jul,thu,96
telephone,jul,thu,227
cellular,jul,thu,724
cellular,jul,thu,525
cellular,jul,thu,500
cellular,jul,thu,559
cellular,jul,thu,353
cellular,jul,thu,2029
cellular,jul,thu,57
cellular,jul,thu,351
cellular,jul,thu,129
cellular,jul,thu,60
cellular,jul,thu,270
cellular,jul,thu,396
cellular,jul,thu,456
cellular,jul,thu,502
cellular,jul,thu,227
cellular,jul,thu,125
cellular,jul,thu,121
cellular,jul,thu,1499
cellular,jul,thu,186
cellular,jul,thu,107
cellular,jul,thu,82
cellular,jul,thu,108
cellular,jul,thu,229
cellular,jul,thu,839
cellular,jul,thu,240
cellular,jul,thu,189
cellular,jul,thu,72
telephone,jul,thu,160
cellular,jul,thu,99
cellular,jul,thu,340
cellular,jul,thu,151
cellular,jul,thu,90
cellular,jul,thu,363
cellular,jul,thu,114
cellular,jul,thu,192
cellular,jul,thu,119
cellular,jul,thu,359
cellular,jul,thu,154
cellular,jul,thu,171
cellular,jul,thu,223
cellular,jul,thu,480
telephone,jul,thu,156
cellular,jul,thu,194
telephone,jul,thu,834
cellular,jul,thu,412
cellular,jul,thu,164
cellular,jul,thu,562
cellular,jul,thu,326
telephone,jul,thu,127
cellular,jul,thu,290
cellular,jul,thu,185
cellular,jul,thu,118
cellular,jul,thu,377
telephone,jul,thu,524
telephone,jul,thu,85
cellular,jul,thu,61
telephone,jul,thu,180
cellular,jul,thu,1399
cellular,jul,thu,107
cellular,jul,thu,374
cellular,jul,thu,1187
cellular,jul,thu,460
telephone,jul,thu,270
cellular,jul,thu,338
cellular,jul,thu,171
cellular,jul,thu,721
cellular,jul,thu,182
cellular,jul,thu,487
telephone,jul,thu,229
cellular,jul,thu,140
cellular,jul,thu,113
cellular,jul,thu,109
cellular,jul,thu,184
telephone,jul,thu,148
cellular,jul,thu,91
cellular,jul,thu,1097
cellular,jul,thu,144
telephone,jul,thu,150
telephone,jul,thu,535
telephone,jul,thu,465
cellular,jul,thu,154
telephone,jul,thu,311
cellular,jul,thu,123
telephone,jul,thu,924
cellular,jul,thu,296
cellular,jul,thu,200
cellular,jul,thu,212
cellular,jul,thu,258
cellular,jul,thu,3643
telephone,jul,fri,117
cellular,jul,fri,114
cellular,jul,fri,122
cellular,jul,fri,166
cellular,jul,fri,89
telephone,jul,fri,189
cellular,jul,fri,159
cellular,jul,fri,393
cellular,jul,fri,508
cellular,jul,fri,522
cellular,jul,fri,166
cellular,jul,fri,545
cellular,jul,fri,264
cellular,jul,fri,812
cellular,jul,fri,67
cellular,jul,fri,794
cellular,jul,fri,404
cellular,jul,fri,191
cellular,jul,fri,104
cellular,jul,fri,157
cellular,jul,fri,170
cellular,jul,fri,90
cellular,jul,fri,504
cellular,jul,fri,333
cellular,jul,fri,252
cellular,jul,fri,23
cellular,jul,fri,48
cellular,jul,fri,116
cellular,jul,fri,67
cellular,jul,fri,467
cellular,jul,fri,159
telephone,jul,fri,57
cellular,jul,fri,484
cellular,jul,fri,378
cellular,jul,fri,772
cellular,jul,fri,230
cellular,jul,fri,304
cellular,jul,fri,136
cellular,jul,fri,451
cellular,jul,fri,283
cellular,jul,fri,78
cellular,jul,fri,147
cellular,jul,fri,55
cellular,jul,fri,431
cellular,jul,fri,203
cellular,jul,fri,143
cellular,jul,fri,684
cellular,jul,fri,802
cellular,jul,fri,117
cellular,jul,fri,170
cellular,jul,fri,131
cellular,jul,fri,102
cellular,jul,fri,151
cellular,jul,fri,269
cellular,jul,fri,143
cellular,jul,fri,196
cellular,jul,fri,479
cellular,jul,fri,211
cellular,jul,fri,347
cellular,jul,fri,128
cellular,jul,fri,183
cellular,jul,fri,817
cellular,jul,fri,439
cellular,jul,fri,168
cellular,jul,fri,165
cellular,jul,fri,188
cellular,jul,fri,106
telephone,jul,fri,321
cellular,jul,fri,891
cellular,jul,fri,80
cellular,jul,fri,1242
telephone,jul,fri,76
cellular,jul,fri,45
cellular,jul,fri,138
cellular,jul,fri,132
cellular,jul,fri,216
cellular,jul,fri,100
cellular,jul,fri,318
cellular,jul,fri,141
cellular,jul,fri,906
cellular,jul,fri,72
cellular,jul,fri,139
telephone,jul,fri,41
cellular,jul,fri,93
cellular,jul,fri,564
cellular,jul,fri,243
telephone,jul,fri,31
cellular,jul,fri,226
cellular,jul,fri,16
cellular,jul,fri,306
telephone,jul,fri,518
telephone,jul,fri,87
cellular,jul,fri,130
cellular,jul,fri,98
cellular,jul,fri,504
cellular,jul,fri,98
cellular,jul,fri,93
cellular,jul,fri,82
cellular,jul,fri,188
cellular,jul,fri,223
cellular,jul,fri,67
cellular,jul,fri,59
cellular,jul,fri,86
cellular,jul,fri,186
cellular,jul,fri,1060
cellular,jul,fri,249
cellular,jul,fri,60
cellular,jul,fri,126
cellular,jul,fri,659
telephone,jul,fri,52
cellular,jul,fri,222
cellular,jul,fri,109
cellular,jul,fri,112
cellular,jul,fri,173
cellular,jul,fri,42
cellular,jul,fri,131
cellular,jul,fri,455
cellular,jul,fri,431
cellular,jul,fri,147
cellular,jul,fri,717
cellular,jul,fri,286
cellular,jul,fri,614
cellular,jul,fri,50
cellular,jul,fri,83
cellular,jul,fri,289
telephone,jul,fri,117
cellular,jul,fri,85
cellular,jul,fri,487
cellular,jul,fri,256
cellular,jul,fri,103
cellular,jul,fri,181
cellular,jul,fri,348
cellular,jul,fri,154
cellular,jul,fri,196
cellular,jul,fri,71
cellular,jul,fri,1689
cellular,jul,fri,47
cellular,jul,fri,1294
cellular,jul,fri,314
cellular,jul,fri,228
cellular,jul,fri,965
cellular,jul,fri,123
cellular,jul,fri,94
cellular,jul,fri,144
cellular,jul,fri,330
cellular,jul,fri,146
cellular,jul,fri,712
cellular,jul,fri,366
cellular,jul,fri,502
cellular,jul,fri,106
cellular,jul,fri,260
cellular,jul,fri,252
cellular,jul,fri,251
cellular,jul,fri,128
cellular,jul,fri,239
cellular,jul,fri,347
cellular,jul,fri,764
cellular,jul,fri,1120
cellular,jul,fri,16
cellular,jul,fri,107
cellular,jul,fri,271
cellular,jul,fri,970
cellular,jul,fri,963
cellular,jul,fri,149
cellular,jul,fri,64
cellular,jul,fri,1973
cellular,jul,fri,221
cellular,jul,fri,117
cellular,jul,fri,706
cellular,jul,fri,241
cellular,jul,fri,141
cellular,jul,fri,232
cellular,jul,fri,187
cellular,jul,fri,249
telephone,jul,fri,178
cellular,jul,fri,90
cellular,jul,fri,175
telephone,jul,fri,176
cellular,jul,fri,255
cellular,jul,fri,1041
cellular,jul,fri,324
cellular,jul,fri,1389
telephone,jul,fri,61
cellular,jul,fri,120
cellular,jul,fri,213
cellular,jul,fri,121
cellular,jul,fri,636
cellular,jul,fri,80
telephone,jul,fri,330
cellular,jul,fri,919
cellular,jul,fri,210
cellular,jul,fri,71
cellular,jul,fri,452
cellular,jul,fri,255
cellular,jul,fri,260
cellular,jul,fri,666
telephone,jul,fri,498
cellular,jul,fri,344
cellular,jul,fri,221
cellular,jul,fri,189
cellular,jul,fri,184
cellular,jul,fri,70
cellular,jul,fri,154
cellular,jul,fri,271
cellular,jul,fri,159
cellular,jul,fri,134
telephone,jul,fri,470
cellular,jul,fri,221
cellular,jul,fri,1164
cellular,jul,fri,595
cellular,jul,fri,1081
cellular,jul,fri,254
cellular,jul,fri,106
cellular,jul,fri,202
cellular,jul,fri,118
cellular,jul,fri,207
cellular,jul,fri,184
cellular,jul,fri,333
cellular,jul,fri,550
cellular,jul,fri,143
cellular,jul,fri,69
cellular,jul,fri,94
cellular,jul,fri,271
cellular,jul,fri,396
cellular,jul,fri,71
cellular,jul,fri,145
cellular,jul,fri,215
cellular,jul,fri,94
cellular,jul,fri,271
cellular,jul,fri,911
cellular,jul,fri,165
cellular,jul,fri,196
telephone,jul,fri,437
cellular,jul,fri,1180
cellular,jul,fri,135
cellular,jul,fri,193
cellular,jul,fri,103
cellular,jul,fri,128
telephone,jul,fri,328
cellular,jul,fri,261
cellular,jul,fri,342
cellular,jul,fri,119
cellular,jul,fri,425
cellular,jul,fri,151
cellular,jul,fri,163
cellular,jul,fri,773
cellular,jul,fri,822
cellular,jul,fri,188
cellular,jul,fri,853
cellular,jul,fri,549
cellular,jul,fri,172
cellular,jul,fri,161
cellular,jul,fri,96
cellular,jul,fri,1649
cellular,jul,fri,1310
cellular,jul,fri,1187
cellular,jul,mon,135
cellular,jul,mon,151
cellular,jul,mon,324
cellular,jul,mon,77
cellular,jul,mon,122
cellular,jul,mon,122
cellular,jul,mon,175
cellular,jul,mon,51
cellular,jul,mon,246
cellular,jul,mon,330
cellular,jul,mon,607
cellular,jul,mon,104
cellular,jul,mon,114
cellular,jul,mon,332
cellular,jul,mon,125
telephone,jul,mon,236
cellular,jul,mon,79
cellular,jul,mon,65
telephone,jul,mon,216
cellular,jul,mon,114
cellular,jul,mon,324
cellular,jul,mon,68
cellular,jul,mon,61
cellular,jul,mon,179
cellular,jul,mon,243
cellular,jul,mon,90
cellular,jul,mon,611
telephone,jul,mon,256
cellular,jul,mon,102
cellular,jul,mon,41
cellular,jul,mon,221
cellular,jul,mon,329
cellular,jul,mon,97
cellular,jul,mon,96
cellular,jul,mon,227
cellular,jul,mon,56
cellular,jul,mon,102
telephone,jul,mon,158
cellular,jul,mon,194
cellular,jul,mon,285
cellular,jul,mon,231
cellular,jul,mon,53
cellular,jul,mon,276
cellular,jul,mon,505
cellular,jul,mon,178
telephone,jul,mon,211
cellular,jul,mon,116
cellular,jul,mon,135
cellular,jul,mon,172
cellular,jul,mon,47
cellular,jul,mon,84
cellular,jul,mon,367
cellular,jul,mon,244
cellular,jul,mon,103
cellular,jul,mon,158
cellular,jul,mon,611
cellular,jul,mon,78
cellular,jul,mon,306
telephone,jul,mon,79
cellular,jul,mon,110
cellular,jul,mon,751
cellular,jul,mon,289
cellular,jul,mon,126
cellular,jul,mon,84
cellular,jul,mon,297
cellular,jul,mon,66
telephone,jul,mon,120
cellular,jul,mon,72
cellular,jul,mon,64
cellular,jul,mon,151
cellular,jul,mon,767
cellular,jul,mon,329
cellular,jul,mon,84
cellular,jul,mon,105
telephone,jul,mon,214
cellular,jul,mon,189
cellular,jul,mon,1397
cellular,jul,mon,550
cellular,jul,mon,331
cellular,jul,mon,155
cellular,jul,mon,137
cellular,jul,mon,333
telephone,jul,mon,44
cellular,jul,mon,173
cellular,jul,mon,209
cellular,jul,mon,122
cellular,jul,mon,238
cellular,jul,mon,84
telephone,jul,mon,363
cellular,jul,mon,64
cellular,jul,mon,226
cellular,jul,mon,97
cellular,jul,mon,247
cellular,jul,mon,80
cellular,jul,mon,141
cellular,jul,mon,187
cellular,jul,mon,467
cellular,jul,mon,549
cellular,jul,mon,254
cellular,jul,mon,460
cellular,jul,mon,1153
cellular,jul,mon,247
cellular,jul,mon,121
cellular,jul,mon,138
cellular,jul,mon,90
cellular,jul,mon,354
cellular,jul,mon,154
cellular,jul,mon,151
cellular,jul,mon,228
telephone,jul,mon,281
cellular,jul,mon,132
cellular,jul,mon,126
cellular,jul,mon,68
cellular,jul,mon,56
cellular,jul,mon,69
cellular,jul,mon,55
cellular,jul,mon,650
telephone,jul,mon,251
cellular,jul,mon,125
cellular,jul,mon,183
cellular,jul,mon,119
cellular,jul,mon,127
cellular,jul,mon,74
cellular,jul,mon,138
cellular,jul,mon,74
cellular,jul,mon,53
cellular,jul,mon,634
cellular,jul,mon,297
cellular,jul,mon,213
cellular,jul,mon,51
telephone,jul,mon,124
cellular,jul,mon,58
cellular,jul,mon,219
telephone,jul,mon,19
telephone,jul,mon,310
cellular,jul,mon,144
cellular,jul,mon,174
cellular,jul,mon,41
cellular,jul,mon,397
cellular,jul,mon,101
telephone,jul,mon,305
cellular,jul,mon,105
cellular,jul,mon,111
cellular,jul,mon,686
cellular,jul,mon,319
cellular,jul,mon,766
cellular,jul,mon,297
cellular,jul,mon,673
cellular,jul,mon,86
cellular,jul,mon,388
cellular,jul,mon,334
cellular,jul,mon,191
cellular,jul,mon,35
cellular,jul,mon,77
cellular,jul,mon,129
telephone,jul,mon,162
cellular,jul,mon,292
cellular,jul,mon,331
cellular,jul,mon,134
cellular,jul,mon,788
cellular,jul,mon,64
cellular,jul,mon,171
cellular,jul,mon,72
cellular,jul,mon,182
telephone,jul,mon,105
cellular,jul,mon,106
cellular,jul,mon,64
cellular,jul,mon,126
cellular,jul,mon,122
cellular,jul,mon,124
telephone,jul,mon,464
cellular,jul,mon,201
cellular,jul,mon,616
cellular,jul,mon,194
cellular,jul,mon,146
cellular,jul,mon,38
cellular,jul,mon,68
cellular,jul,mon,245
cellular,jul,mon,79
cellular,jul,mon,130
cellular,jul,mon,204
cellular,jul,mon,145
cellular,jul,mon,699
cellular,jul,mon,140
cellular,jul,mon,768
cellular,jul,mon,1130
cellular,jul,mon,80
cellular,jul,mon,259
cellular,jul,mon,341
cellular,jul,mon,192
cellular,jul,mon,417
cellular,jul,mon,154
cellular,jul,mon,455
cellular,jul,mon,85
cellular,jul,mon,243
cellular,jul,mon,225
cellular,jul,mon,85
cellular,jul,mon,76
cellular,jul,mon,163
cellular,jul,mon,149
cellular,jul,mon,568
cellular,jul,mon,1062
cellular,jul,mon,334
cellular,jul,mon,393
cellular,jul,mon,250
cellular,jul,mon,364
cellular,jul,mon,229
cellular,jul,mon,118
cellular,jul,mon,111
