id,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,y
6797,telephone,may,wed,25,1,999,0,nonexistent,no
6798,telephone,may,wed,104,2,999,0,nonexistent,no
6799,telephone,may,wed,267,2,999,0,nonexistent,no
6800,telephone,may,wed,64,1,999,0,nonexistent,no
6801,telephone,may,wed,340,3,999,0,nonexistent,no
6802,telephone,may,wed,325,2,999,0,nonexistent,no
6803,telephone,may,wed,528,2,999,0,nonexistent,no
6804,telephone,may,wed,1277,2,999,0,nonexistent,no
6805,telephone,may,wed,363,4,999,0,nonexistent,no
6806,telephone,may,wed,411,3,999,0,nonexistent,no
6807,telephone,may,wed,245,2,999,0,nonexistent,no
6808,telephone,may,wed,160,2,999,0,nonexistent,no
6809,telephone,may,wed,313,2,999,0,nonexistent,no
6810,telephone,may,wed,140,5,999,0,nonexistent,no
6811,telephone,may,wed,25,2,999,0,nonexistent,no
6812,telephone,may,wed,157,3,999,0,nonexistent,no
6813,telephone,may,wed,157,2,999,0,nonexistent,no
6814,telephone,may,wed,386,3,999,0,nonexistent,no
6815,telephone,may,wed,593,2,999,0,nonexistent,no
6816,telephone,may,wed,176,2,999,0,nonexistent,no
6817,telephone,may,wed,189,2,999,0,nonexistent,no
6818,telephone,may,wed,302,2,999,0,nonexistent,no
6819,telephone,may,wed,165,4,999,0,nonexistent,no
6820,telephone,may,wed,48,5,999,0,nonexistent,no
6821,telephone,may,wed,51,4,999,0,nonexistent,no
6822,telephone,may,wed,99,2,999,0,nonexistent,no
6823,telephone,may,wed,452,2,999,0,nonexistent,no
6824,telephone,may,wed,187,3,999,0,nonexistent,no
6825,telephone,may,wed,335,2,999,0,nonexistent,no
6826,telephone,may,wed,110,8,999,0,nonexistent,no
6827,telephone,may,wed,299,3,999,0,nonexistent,no
6828,telephone,may,wed,85,3,999,0,nonexistent,no
6829,telephone,may,wed,234,3,999,0,nonexistent,no
6830,telephone,may,wed,264,2,999,0,nonexistent,no
6831,telephone,may,wed,233,4,999,0,nonexistent,no
6832,telephone,may,wed,239,4,999,0,nonexistent,no
6833,telephone,may,wed,611,3,999,0,nonexistent,no
6834,telephone,may,wed,600,2,999,0,nonexistent,no
6835,telephone,may,wed,478,2,999,0,nonexistent,no
6836,telephone,may,wed,92,5,999,0,nonexistent,no
6837,telephone,may,wed,158,2,999,0,nonexistent,no
6838,telephone,may,wed,198,2,999,0,nonexistent,no
6839,telephone,may,wed,438,2,999,0,nonexistent,no
6840,telephone,may,wed,205,7,999,0,nonexistent,no
6841,telephone,may,wed,342,2,999,0,nonexistent,no
6842,telephone,may,wed,249,2,999,0,nonexistent,no
6843,telephone,may,wed,75,6,999,0,nonexistent,no
6844,telephone,may,wed,225,4,999,0,nonexistent,no
6845,telephone,may,wed,88,3,999,0,nonexistent,no
6846,telephone,may,wed,314,5,999,0,nonexistent,no
6847,telephone,may,wed,109,3,999,0,nonexistent,no
6848,telephone,may,wed,456,2,999,0,nonexistent,no
6849,telephone,may,wed,92,5,999,0,nonexistent,no
6850,telephone,may,wed,223,5,999,0,nonexistent,no
6851,telephone,may,wed,148,3,999,0,nonexistent,no
6852,telephone,may,wed,205,3,999,0,nonexistent,no
6853,telephone,may,wed,80,3,999,0,nonexistent,no
6854,telephone,may,wed,357,3,999,0,nonexistent,no
6855,telephone,may,wed,23,17,999,0,nonexistent,no
6856,telephone,may,wed,513,2,999,0,nonexistent,no
6857,telephone,may,wed,171,5,999,0,nonexistent,no
6858,telephone,may,wed,90,8,999,0,nonexistent,no
6859,telephone,may,wed,55,4,999,0,nonexistent,no
6860,telephone,may,wed,51,2,999,0,nonexistent,no
6861,telephone,may,wed,560,9,999,0,nonexistent,yes
6862,telephone,may,wed,245,2,999,0,nonexistent,no
6863,telephone,may,wed,318,2,999,0,nonexistent,no
6864,telephone,may,wed,105,2,999,0,nonexistent,no
6865,telephone,may,wed,261,2,999,0,nonexistent,no
6866,telephone,may,wed,398,4,999,0,nonexistent,no
6867,telephone,may,wed,200,4,999,0,nonexistent,no
6868,telephone,may,wed,267,4,999,0,nonexistent,no
6869,telephone,may,wed,191,5,999,0,nonexistent,no
6870,telephone,may,wed,300,4,999,0,nonexistent,no
6871,telephone,may,wed,82,4,999,0,nonexistent,no
6872,telephone,may,wed,153,3,999,0,nonexistent,no
6873,telephone,may,wed,504,3,999,0,nonexistent,no
6874,telephone,may,wed,104,3,999,0,nonexistent,no
6875,telephone,may,wed,194,3,999,0,nonexistent,no
6876,telephone,may,wed,212,4,999,0,nonexistent,no
6877,telephone,may,wed,122,4,999,0,nonexistent,no
6878,telephone,may,wed,185,6,999,0,nonexistent,no
6879,telephone,may,wed,107,3,999,0,nonexistent,no
6880,telephone,may,wed,87,5,999,0,nonexistent,no
6881,telephone,may,wed,145,2,999,0,nonexistent,no
6882,telephone,may,wed,30,2,999,0,nonexistent,no
6883,telephone,may,wed,585,3,999,0,nonexistent,no
6884,telephone,may,wed,136,2,999,0,nonexistent,no
6885,telephone,may,wed,90,8,999,0,nonexistent,no
6886,telephone,may,wed,146,2,999,0,nonexistent,no
6887,telephone,may,wed,180,2,999,0,nonexistent,no
6888,telephone,may,wed,376,3,999,0,nonexistent,no
6889,telephone,may,wed,619,3,999,0,nonexistent,no
6890,telephone,may,thu,100,2,999,0,nonexistent,no
6891,telephone,may,thu,75,1,999,0,nonexistent,no
6892,telephone,may,thu,93,1,999,0,nonexistent,no
6893,telephone,may,thu,334,2,999,0,nonexistent,no
6894,telephone,may,thu,92,1,999,0,nonexistent,no
6895,telephone,may,thu,750,2,999,0,nonexistent,no
6896,telephone,may,thu,332,1,999,0,nonexistent,no
6897,telephone,may,thu,333,3,999,0,nonexistent,no
6898,telephone,may,thu,118,2,999,0,nonexistent,no
6899,telephone,may,thu,620,1,999,0,nonexistent,no
6900,telephone,may,thu,193,6,999,0,nonexistent,no
6901,telephone,may,thu,138,1,999,0,nonexistent,no
6902,telephone,may,thu,543,1,999,0,nonexistent,yes
6903,telephone,may,thu,297,1,999,0,nonexistent,no
6904,telephone,may,thu,144,1,999,0,nonexistent,no
6905,telephone,may,thu,155,1,999,0,nonexistent,no
6906,telephone,may,thu,140,1,999,0,nonexistent,no
6907,telephone,may,thu,42,7,999,0,nonexistent,no
6908,telephone,may,thu,127,4,999,0,nonexistent,no
6909,telephone,may,thu,61,1,999,0,nonexistent,no
6910,telephone,may,thu,267,1,999,0,nonexistent,no
6911,telephone,may,thu,103,2,999,0,nonexistent,no
6912,telephone,may,thu,205,5,999,0,nonexistent,no
6913,telephone,may,thu,54,1,999,0,nonexistent,no
6914,telephone,may,thu,132,3,999,0,nonexistent,no
6915,telephone,may,thu,275,1,999,0,nonexistent,no
6916,telephone,may,thu,203,1,999,0,nonexistent,no
6917,telephone,may,thu,95,1,999,0,nonexistent,no
6918,telephone,may,thu,177,1,999,0,nonexistent,no
6919,telephone,may,thu,179,1,999,0,nonexistent,no
6920,telephone,may,thu,136,2,999,0,nonexistent,no
6921,telephone,may,thu,128,7,999,0,nonexistent,no
6922,telephone,may,thu,184,1,999,0,nonexistent,no
6923,telephone,may,thu,284,1,999,0,nonexistent,no
6924,telephone,may,thu,148,1,999,0,nonexistent,no
6925,telephone,may,thu,244,2,999,0,nonexistent,no
6926,telephone,may,thu,107,2,999,0,nonexistent,no
6927,telephone,may,thu,140,3,999,0,nonexistent,no
6928,telephone,may,thu,217,5,999,0,nonexistent,no
6929,telephone,may,thu,1196,1,999,0,nonexistent,no
6930,telephone,may,thu,78,1,999,0,nonexistent,no
6931,telephone,may,thu,129,2,999,0,nonexistent,no
6932,telephone,may,thu,52,1,999,0,nonexistent,no
6933,telephone,may,thu,41,1,999,0,nonexistent,no
6934,telephone,may,thu,285,1,999,0,nonexistent,no
6935,telephone,may,thu,134,1,999,0,nonexistent,no
6936,telephone,may,thu,14,1,999,0,nonexistent,no
6937,telephone,may,thu,182,2,999,0,nonexistent,no
6938,telephone,may,thu,539,1,999,0,nonexistent,yes
6939,telephone,may,thu,37,3,999,0,nonexistent,no
6940,telephone,may,thu,162,5,999,0,nonexistent,no
6941,telephone,may,thu,413,1,999,0,nonexistent,no
6942,telephone,may,thu,184,1,999,0,nonexistent,no
6943,telephone,may,thu,285,1,999,0,nonexistent,no
6944,telephone,may,thu,361,1,999,0,nonexistent,no
6945,telephone,may,thu,74,1,999,0,nonexistent,no
6946,telephone,may,thu,130,1,999,0,nonexistent,no
6947,telephone,may,thu,203,1,999,0,nonexistent,no
6948,telephone,may,thu,186,1,999,0,nonexistent,no
6949,telephone,may,thu,37,1,999,0,nonexistent,no
6950,telephone,may,thu,206,2,999,0,nonexistent,no
6951,telephone,may,thu,230,4,999,0,nonexistent,no
6952,telephone,may,thu,73,1,999,0,nonexistent,no
6953,telephone,may,thu,283,1,999,0,nonexistent,no
6954,telephone,may,thu,44,1,999,0,nonexistent,no
6955,telephone,may,thu,205,1,999,0,nonexistent,no
6956,telephone,may,thu,291,1,999,0,nonexistent,no
6957,telephone,may,thu,159,1,999,0,nonexistent,no
6958,telephone,may,thu,148,1,999,0,nonexistent,no
6959,telephone,may,thu,57,3,999,0,nonexistent,no
6960,telephone,may,thu,733,1,999,0,nonexistent,yes
6961,telephone,may,thu,193,1,999,0,nonexistent,no
6962,telephone,may,thu,744,1,999,0,nonexistent,no
6963,telephone,may,thu,84,1,999,0,nonexistent,no
6964,telephone,may,thu,254,1,999,0,nonexistent,no
6965,telephone,may,thu,135,1,999,0,nonexistent,no
6966,telephone,may,thu,23,1,999,0,nonexistent,no
6967,telephone,may,thu,578,3,999,0,nonexistent,no
6968,telephone,may,thu,1093,1,999,0,nonexistent,yes
6969,telephone,may,thu,247,1,999,0,nonexistent,no
6970,telephone,may,thu,114,9,999,0,nonexistent,no
6971,telephone,may,thu,119,1,999,0,nonexistent,no
6972,telephone,may,thu,619,1,999,0,nonexistent,no
6973,telephone,may,thu,514,3,999,0,nonexistent,no
6974,telephone,may,thu,337,1,999,0,nonexistent,no
6975,telephone,may,thu,561,1,999,0,nonexistent,no
6976,telephone,may,thu,111,1,999,0,nonexistent,no
6977,telephone,may,thu,418,8,999,0,nonexistent,no
6978,telephone,may,thu,56,2,999,0,nonexistent,no
6979,telephone,may,thu,456,1,999,0,nonexistent,no
6980,telephone,may,thu,109,1,999,0,nonexistent,no
6981,telephone,may,thu,413,2,999,0,nonexistent,no
6982,telephone,may,thu,278,1,999,0,nonexistent,no
6983,telephone,may,thu,791,2,999,0,nonexistent,yes
6984,telephone,may,thu,146,1,999,0,nonexistent,no
6985,telephone,may,thu,202,1,999,0,nonexistent,no
6986,telephone,may,thu,73,1,999,0,nonexistent,no
6987,telephone,may,thu,154,1,999,0,nonexistent,no
6988,telephone,may,thu,257,1,999,0,nonexistent,no
6989,telephone,may,thu,199,1,999,0,nonexistent,no
6990,telephone,may,thu,208,1,999,0,nonexistent,no
6991,telephone,may,thu,471,1,999,0,nonexistent,no
6992,telephone,may,thu,360,5,999,0,nonexistent,no
6993,telephone,may,thu,131,1,999,0,nonexistent,no
6994,telephone,may,thu,137,1,999,0,nonexistent,no
6995,telephone,may,thu,155,1,999,0,nonexistent,no
6996,telephone,may,thu,66,2,999,0,nonexistent,no
6997,telephone,may,thu,103,7,999,0,nonexistent,no
6998,telephone,may,thu,656,1,999,0,nonexistent,no
6999,telephone,may,thu,358,10,999,0,nonexistent,no
7000,telephone,may,thu,514,3,999,0,nonexistent,no
7001,telephone,may,thu,27,1,999,0,nonexistent,no
7002,telephone,may,thu,544,4,999,0,nonexistent,no
7003,telephone,may,thu,346,6,999,0,nonexistent,no
7004,telephone,may,thu,134,6,999,0,nonexistent,no
7005,telephone,may,thu,135,2,999,0,nonexistent,no
7006,telephone,may,thu,633,6,999,0,nonexistent,no
7007,telephone,may,thu,48,1,999,0,nonexistent,no
7008,telephone,may,thu,359,2,999,0,nonexistent,no
7009,telephone,may,thu,105,1,999,0,nonexistent,no
7010,telephone,may,thu,746,1,999,0,nonexistent,yes
7011,telephone,may,thu,322,1,999,0,nonexistent,no
7012,telephone,may,thu,56,2,999,0,nonexistent,no
7013,telephone,may,thu,315,1,999,0,nonexistent,no
7014,telephone,may,thu,126,1,999,0,nonexistent,no
7015,telephone,may,thu,122,1,999,0,nonexistent,no
7016,telephone,may,thu,144,2,999,0,nonexistent,no
7017,telephone,may,thu,445,1,999,0,nonexistent,no
7018,telephone,may,thu,356,2,999,0,nonexistent,no
7019,telephone,may,thu,144,1,999,0,nonexistent,no
7020,telephone,may,thu,102,4,999,0,nonexistent,no
7021,telephone,may,thu,187,3,999,0,nonexistent,no
7022,telephone,may,thu,329,1,999,0,nonexistent,no
7023,telephone,may,thu,247,1,999,0,nonexistent,no
7024,telephone,may,thu,152,1,999,0,nonexistent,no
7025,telephone,may,thu,49,1,999,0,nonexistent,no
7026,telephone,may,thu,223,4,999,0,nonexistent,no
7027,telephone,may,thu,177,1,999,0,nonexistent,no
7028,telephone,may,thu,77,1,999,0,nonexistent,no
7029,telephone,may,thu,106,1,999,0,nonexistent,no
7030,telephone,may,thu,146,1,999,0,nonexistent,no
7031,telephone,may,thu,125,1,999,0,nonexistent,no
7032,telephone,may,thu,404,1,999,0,nonexistent,no
7033,telephone,may,thu,413,1,999,0,nonexistent,no
7034,telephone,may,thu,177,2,999,0,nonexistent,no
7035,telephone,may,thu,118,1,999,0,nonexistent,no
7036,telephone,may,thu,201,1,999,0,nonexistent,no
7037,telephone,may,thu,609,2,999,0,nonexistent,no
7038,telephone,may,thu,251,1,999,0,nonexistent,no
7039,telephone,may,thu,35,1,999,0,nonexistent,no
7040,telephone,may,thu,473,1,999,0,nonexistent,no
7041,telephone,may,thu,596,1,999,0,nonexistent,no
7042,telephone,may,thu,370,1,999,0,nonexistent,no
7043,telephone,may,thu,691,1,999,0,nonexistent,no
7044,telephone,may,thu,70,2,999,0,nonexistent,no
7045,telephone,may,thu,77,2,999,0,nonexistent,no
7046,telephone,may,thu,212,6,999,0,nonexistent,no
7047,telephone,may,thu,245,4,999,0,nonexistent,no
7048,telephone,may,thu,544,1,999,0,nonexistent,no
7049,telephone,may,thu,117,1,999,0,nonexistent,no
7050,telephone,may,thu,410,5,999,0,nonexistent,no
7051,telephone,may,thu,513,3,999,0,nonexistent,no
7052,telephone,may,thu,179,2,999,0,nonexistent,no
7053,telephone,may,thu,896,1,999,0,nonexistent,no
7054,telephone,may,thu,174,1,999,0,nonexistent,no
7055,telephone,may,thu,365,2,999,0,nonexistent,no
7056,telephone,may,thu,1207,1,999,0,nonexistent,yes
7057,telephone,may,thu,158,1,999,0,nonexistent,no
7058,telephone,may,thu,159,1,999,0,nonexistent,no
7059,telephone,may,thu,82,1,999,0,nonexistent,no
7060,telephone,may,thu,180,1,999,0,nonexistent,no
7061,telephone,may,thu,42,3,999,0,nonexistent,no
7062,telephone,may,thu,206,1,999,0,nonexistent,no
7063,telephone,may,thu,92,1,999,0,nonexistent,no
7064,telephone,may,thu,162,2,999,0,nonexistent,no
7065,telephone,may,thu,347,1,999,0,nonexistent,no
7066,telephone,may,thu,117,1,999,0,nonexistent,no
7067,telephone,may,thu,936,1,999,0,nonexistent,no
7068,telephone,may,thu,162,2,999,0,nonexistent,no
7069,telephone,may,thu,126,2,999,0,nonexistent,no
7070,telephone,may,thu,344,3,999,0,nonexistent,no
7071,telephone,may,thu,71,5,999,0,nonexistent,no
7072,telephone,may,thu,178,1,999,0,nonexistent,no
7073,telephone,may,thu,52,5,999,0,nonexistent,no
7074,telephone,may,thu,409,3,999,0,nonexistent,no
7075,telephone,may,thu,272,5,999,0,nonexistent,no
7076,telephone,may,thu,87,7,999,0,nonexistent,no
7077,telephone,may,thu,127,1,999,0,nonexistent,no
7078,telephone,may,thu,202,1,999,0,nonexistent,no
7079,telephone,may,thu,117,1,999,0,nonexistent,no
7080,telephone,may,thu,441,1,999,0,nonexistent,no
7081,telephone,may,thu,175,1,999,0,nonexistent,no
7082,telephone,may,thu,164,3,999,0,nonexistent,no
7083,telephone,may,thu,80,3,999,0,nonexistent,no
7084,telephone,may,thu,932,3,999,0,nonexistent,no
7085,telephone,may,thu,13,1,999,0,nonexistent,no
7086,telephone,may,thu,139,3,999,0,nonexistent,no
7087,telephone,may,thu,879,2,999,0,nonexistent,no
7088,telephone,may,thu,263,3,999,0,nonexistent,no
7089,telephone,may,thu,64,4,999,0,nonexistent,no
7090,telephone,may,thu,440,2,999,0,nonexistent,no
7091,telephone,may,thu,76,3,999,0,nonexistent,no
7092,telephone,may,thu,26,3,999,0,nonexistent,no
7093,telephone,may,thu,455,2,999,0,nonexistent,no
7094,telephone,may,thu,180,2,999,0,nonexistent,no
7095,telephone,may,thu,200,2,999,0,nonexistent,no
7096,telephone,may,thu,535,2,999,0,nonexistent,yes
7097,telephone,may,thu,313,2,999,0,nonexistent,no
7098,telephone,may,thu,101,1,999,0,nonexistent,no
7099,telephone,may,thu,473,3,999,0,nonexistent,no
7100,telephone,may,thu,1026,2,999,0,nonexistent,no
7101,telephone,may,thu,364,3,999,0,nonexistent,no
7102,telephone,may,thu,153,1,999,0,nonexistent,no
7103,telephone,may,thu,158,1,999,0,nonexistent,no
7104,telephone,may,thu,617,2,999,0,nonexistent,no
7105,telephone,may,thu,99,1,999,0,nonexistent,no
7106,telephone,may,thu,217,1,999,0,nonexistent,no
7107,telephone,may,thu,129,2,999,0,nonexistent,no
7108,telephone,may,thu,277,2,999,0,nonexistent,no
7109,telephone,may,thu,200,4,999,0,nonexistent,no
7110,telephone,may,thu,105,2,999,0,nonexistent,no
7111,telephone,may,thu,431,2,999,0,nonexistent,no
7112,telephone,may,thu,417,2,999,0,nonexistent,no
7113,telephone,may,thu,480,2,999,0,nonexistent,no
7114,telephone,may,thu,331,4,999,0,nonexistent,no
7115,telephone,may,thu,359,3,999,0,nonexistent,no
7116,telephone,may,thu,332,2,999,0,nonexistent,no
7117,telephone,may,thu,215,1,999,0,nonexistent,no
7118,telephone,may,thu,535,2,999,0,nonexistent,no
7119,telephone,may,thu,147,2,999,0,nonexistent,no
7120,telephone,may,thu,13,3,999,0,nonexistent,no
7121,telephone,may,thu,689,2,999,0,nonexistent,no
7122,telephone,may,thu,242,3,999,0,nonexistent,no
7123,telephone,may,thu,665,1,999,0,nonexistent,no
7124,telephone,may,thu,97,1,999,0,nonexistent,no
7125,telephone,may,thu,166,1,999,0,nonexistent,no
7126,telephone,may,thu,207,1,999,0,nonexistent,no
7127,telephone,may,thu,376,1,999,0,nonexistent,no
7128,telephone,may,thu,480,10,999,0,nonexistent,no
7129,telephone,may,thu,609,1,999,0,nonexistent,no
7130,telephone,may,thu,116,1,999,0,nonexistent,no
7131,telephone,may,thu,484,5,999,0,nonexistent,no
7132,telephone,may,thu,217,1,999,0,nonexistent,no
7133,telephone,may,thu,112,1,999,0,nonexistent,no
7134,telephone,may,thu,726,1,999,0,nonexistent,no
7135,telephone,may,thu,148,4,999,0,nonexistent,no
7136,telephone,may,thu,1047,2,999,0,nonexistent,yes
7137,telephone,may,thu,362,5,999,0,nonexistent,no
7138,telephone,may,thu,1059,2,999,0,nonexistent,yes
7139,telephone,may,thu,54,2,999,0,nonexistent,no
7140,telephone,may,thu,184,2,999,0,nonexistent,no
7141,telephone,may,thu,253,2,999,0,nonexistent,no
7142,telephone,may,thu,114,3,999,0,nonexistent,no
7143,telephone,may,thu,293,2,999,0,nonexistent,no
7144,telephone,may,thu,246,2,999,0,nonexistent,no
7145,telephone,may,thu,195,2,999,0,nonexistent,no
7146,telephone,may,thu,221,2,999,0,nonexistent,no
7147,telephone,may,thu,166,3,999,0,nonexistent,no
7148,telephone,may,thu,385,2,999,0,nonexistent,no
7149,telephone,may,thu,85,6,999,0,nonexistent,no
7150,telephone,may,thu,173,1,999,0,nonexistent,no
7151,telephone,may,thu,48,5,999,0,nonexistent,no
7152,telephone,may,thu,410,3,999,0,nonexistent,no
7153,telephone,may,thu,311,3,999,0,nonexistent,no
7154,telephone,may,thu,40,2,999,0,nonexistent,no
7155,telephone,may,thu,81,1,999,0,nonexistent,no
7156,telephone,may,thu,558,13,999,0,nonexistent,no
7157,telephone,may,thu,109,4,999,0,nonexistent,no
7158,telephone,may,thu,77,3,999,0,nonexistent,no
7159,telephone,may,thu,70,7,999,0,nonexistent,no
7160,telephone,may,thu,229,4,999,0,nonexistent,no
7161,telephone,may,thu,565,1,999,0,nonexistent,no
7162,telephone,may,thu,145,2,999,0,nonexistent,no
7163,telephone,may,thu,792,3,999,0,nonexistent,yes
7164,telephone,may,thu,199,2,999,0,nonexistent,no
7165,telephone,may,thu,488,1,999,0,nonexistent,no
7166,telephone,may,thu,176,3,999,0,nonexistent,no
7167,telephone,may,thu,123,4,999,0,nonexistent,no
7168,telephone,may,thu,88,2,999,0,nonexistent,no
7169,telephone,may,thu,768,4,999,0,nonexistent,no
7170,telephone,may,thu,105,3,999,0,nonexistent,no
7171,telephone,may,thu,101,4,999,0,nonexistent,no
7172,telephone,may,thu,225,3,999,0,nonexistent,no
7173,telephone,may,thu,122,2,999,0,nonexistent,no
7174,telephone,may,thu,52,2,999,0,nonexistent,no
7175,telephone,may,thu,150,4,999,0,nonexistent,no
7176,telephone,may,thu,399,1,999,0,nonexistent,no
7177,telephone,may,thu,58,1,999,0,nonexistent,no
7178,telephone,may,thu,260,1,999,0,nonexistent,no
7179,telephone,may,thu,199,3,999,0,nonexistent,no
7180,telephone,may,thu,241,4,999,0,nonexistent,no
7181,telephone,may,thu,399,5,999,0,nonexistent,no
7182,telephone,may,thu,637,3,999,0,nonexistent,no
7183,telephone,may,thu,107,2,999,0,nonexistent,no
7184,telephone,may,thu,68,1,999,0,nonexistent,no
7185,telephone,may,thu,137,1,999,0,nonexistent,no
7186,telephone,may,thu,182,1,999,0,nonexistent,no
7187,telephone,may,thu,553,1,999,0,nonexistent,no
7188,telephone,may,thu,310,3,999,0,nonexistent,no
7189,telephone,may,thu,206,3,999,0,nonexistent,no
7190,telephone,may,thu,119,2,999,0,nonexistent,no
7191,telephone,may,thu,764,2,999,0,nonexistent,no
7192,telephone,may,thu,29,4,999,0,nonexistent,no
7193,telephone,may,thu,126,2,999,0,nonexistent,no
7194,telephone,may,thu,251,4,999,0,nonexistent,no
7195,telephone,may,thu,188,6,999,0,nonexistent,no
7196,telephone,may,thu,368,2,999,0,nonexistent,no
7197,telephone,may,thu,414,2,999,0,nonexistent,no
7198,telephone,may,thu,128,3,999,0,nonexistent,no
7199,telephone,may,thu,685,2,999,0,nonexistent,no
7200,telephone,may,thu,512,5,999,0,nonexistent,no
7201,telephone,may,thu,102,3,999,0,nonexistent,no
